Make,Model,Year, price ,Engine Type,Horsepower,Torque,Fuel Economy,Body Style,Transmission,Drivetrain,Safety Ratings
Mazda,Camaro,2012, 5678668 ,Petrol,500,508,34.6,SUV,Automatic,RWD,5 stars
BMW,Golf,2014, 465577 ,Diesel,115,435,26.8,Convertible,CVT,RWD,3 stars
Volvo,Cherokee,2022, 1549746 ,Hybrid,219,369,48.7,Sedan,CVT,FWD,3 stars
Mazda,XF,2011, 6880796 ,Hybrid,131,384,38.6,Sedan,Automatic,FWD,5 stars
Jaguar,Camaro,2022, 9227206 ,Electric,186,437,36.9,SUV,CVT,RWD,5 stars
Mercedes-Benz,Mustang,2023, 6618644 ,Diesel,353,423,15.5,Sedan,Automatic,RWD,5 stars
Jaguar,XF,2010, 9035847 ,Diesel,256,179,17.3,Truck,Manual,FWD,4 stars
Mazda,Altima,2018, 5653534 ,Petrol,241,439,36.8,Truck,Automatic,AWD,5 stars
Kia,Mustang,2014, 4048787 ,Hybrid,276,520,26.2,SUV,Manual,RWD,3 stars
Honda,Camaro,2012, 2568785 ,Electric,214,157,37.5,Truck,Automatic,RWD,5 stars
Tesla,Mustang,2018, 6830115 ,Hybrid,483,561,38.7,Hatchback,CVT,RWD,3 stars
Toyota,Sportage,2016, 36578 ,Petrol,179,505,19.1,Coupe,Manual,FWD,3 stars
Porsche,Accord,2018, 4495497 ,Petrol,274,410,39.2,Coupe,CVT,AWD,3 stars
Tesla,Model 3,2012, 5702045 ,Diesel,134,487,31.2,Sedan,Automatic,FWD,3 stars
Hyundai,Clio,2018, 2887915 ,Diesel,316,195,20.9,SUV,Manual,FWD,4 stars
Tesla,Elantra,2014, 8203476 ,Hybrid,100,372,18.3,Convertible,Manual,FWD,5 stars
Mercedes-Benz,Clio,2011, 9609245 ,Diesel,431,501,28.5,Truck,CVT,AWD,5 stars
Volkswagen,A4,2019, 5274369 ,Diesel,380,241,42.3,SUV,Manual,AWD,3 stars
BMW,X5,2013, 979915 ,Hybrid,540,216,39.7,Hatchback,CVT,FWD,4 stars
Tesla,Elantra,2020, 3335786 ,Hybrid,240,146,36.6,Coupe,CVT,RWD,5 stars
Chevrolet,Altima,2015, 5956109 ,Petrol,295,560,47.4,Sedan,Automatic,RWD,3 stars
Mitsubishi,Camry,2018, 6950529 ,Hybrid,476,106,27.7,Coupe,CVT,AWD,3 stars
Mitsubishi,Sportage,2021, 6530042 ,Diesel,159,131,17.4,Hatchback,Automatic,FWD,5 stars
Jeep,Model 3,2021, 8302138 ,Diesel,581,453,26.2,Convertible,Manual,FWD,4 stars
Mitsubishi,Altima,2010, 2747631 ,Diesel,431,306,23.7,Convertible,Automatic,FWD,5 stars
Ford,Clio,2023, 34242 ,Electric,102,332,29.8,Convertible,Automatic,AWD,5 stars
Renault,C-Class,2021, 7807378 ,Electric,230,385,45.9,Sedan,CVT,RWD,4 stars
Volkswagen,Elantra,2021, 5016792 ,Electric,345,443,39.9,SUV,Manual,AWD,4 stars
Volkswagen,Outback,2014, 3673383 ,Electric,541,353,19.1,Sedan,Manual,AWD,4 stars
Kia,Outback,2015, 8275724 ,Hybrid,359,522,44.4,Convertible,CVT,RWD,4 stars
Volkswagen,Mustang,2010, 5110787 ,Electric,594,483,41.3,Convertible,Automatic,AWD,5 stars
Tesla,XF,2015, 8503478 ,Petrol,321,329,45.6,Hatchback,Manual,RWD,4 stars
Kia,Cherokee,2022, 8918576 ,Hybrid,430,480,24.6,Sedan,Manual,RWD,4 stars
Chevrolet,Mustang,2016, 4475004 ,Hybrid,284,356,35.8,Hatchback,Manual,FWD,3 stars
Nissan,Sportage,2016, 3321324 ,Diesel,168,323,33.4,SUV,CVT,FWD,5 stars
Mazda,Model 3,2015, 5385218 ,Diesel,211,267,26.1,Truck,Manual,FWD,5 stars
Toyota,Cherokee,2013, 2779667 ,Hybrid,517,579,47.5,Convertible,Automatic,AWD,4 stars
Subaru,Eclipse,2021, 6413074 ,Hybrid,437,473,23,SUV,Manual,RWD,3 stars
Volkswagen,X5,2011, 4860928 ,Diesel,161,234,34.8,Convertible,CVT,AWD,5 stars
Subaru,Altima,2016, 4713013 ,Hybrid,399,534,22.7,Convertible,CVT,FWD,4 stars
Honda,Elantra,2011, 7040936 ,Electric,327,478,42,Coupe,Manual,RWD,5 stars
Volvo,Cherokee,2023, 9014369 ,Electric,458,328,40.4,Convertible,CVT,AWD,3 stars
Tesla,CX-5,2013, 3605215 ,Petrol,507,464,42.2,Truck,Manual,RWD,5 stars
Toyota,XF,2019, 7467091 ,Diesel,572,406,22.3,Convertible,Manual,AWD,4 stars
BMW,C-Class,2011, 3947526 ,Hybrid,542,541,23.6,Truck,Automatic,RWD,5 stars
Volkswagen,A4,2012, 5229741 ,Petrol,143,584,42,Sedan,Automatic,FWD,4 stars
Kia,Camaro,2013, 6434056 ,Hybrid,322,452,40.7,Coupe,Manual,FWD,4 stars
Mazda,Elantra,2019, 1893884 ,Petrol,585,561,18.4,Hatchback,CVT,RWD,4 stars
Toyota,X5,2010, 4513234 ,Diesel,256,466,17.9,Truck,CVT,FWD,5 stars
Tesla,XF,2017, 6188909 ,Petrol,199,556,22.8,Truck,CVT,FWD,5 stars
Hyundai,Mustang,2023, 4900241 ,Diesel,162,258,31.7,SUV,Manual,AWD,4 stars
Mitsubishi,911,2011, 7758242 ,Hybrid,334,423,39.8,Truck,CVT,AWD,4 stars
Subaru,XF,2013, 8249905 ,Diesel,204,327,23.1,Sedan,Manual,FWD,4 stars
Tesla,Clio,2019, 6355349 ,Hybrid,368,457,46.5,Convertible,CVT,FWD,5 stars
Toyota,XF,2017, 1669837 ,Petrol,423,294,38,Coupe,Manual,AWD,5 stars
Jaguar,911,2020, 5499499 ,Diesel,561,289,48,Sedan,Manual,FWD,3 stars
Jaguar,Cherokee,2016, 8225536 ,Electric,131,559,26.7,Sedan,Manual,FWD,3 stars
Kia,XF,2022, 3790172 ,Petrol,200,126,24.2,Truck,Automatic,AWD,3 stars
Volkswagen,Elantra,2019, 2046907 ,Petrol,372,354,29.9,Sedan,Automatic,AWD,5 stars
Jaguar,Accord,2011, 8241765 ,Hybrid,392,575,26.4,Hatchback,Automatic,RWD,4 stars
Audi,Model 3,2019, 542895 ,Petrol,453,372,18,Hatchback,Automatic,FWD,3 stars
Subaru,Altima,2011, 9225345 ,Hybrid,355,420,16.3,Convertible,Manual,FWD,4 stars
BMW,CX-5,2022, 4590449 ,Electric,257,173,17.4,Truck,CVT,RWD,4 stars
Jaguar,Model 3,2015, 6431688 ,Hybrid,373,559,36.1,Sedan,Automatic,RWD,3 stars
Renault,Golf,2010, 2475473 ,Diesel,331,554,44.5,SUV,CVT,RWD,5 stars
Mercedes-Benz,Sportage,2012, 6455242 ,Diesel,184,538,20.1,Hatchback,Automatic,FWD,3 stars
Jaguar,X5,2023, 671788 ,Electric,490,327,27.8,Truck,Automatic,AWD,5 stars
Hyundai,CX-5,2010, 7780095 ,Diesel,110,270,36,SUV,CVT,RWD,5 stars
BMW,XF,2022, 1645472 ,Electric,138,533,23.3,Coupe,CVT,RWD,5 stars
Volvo,Altima,2021, 3982922 ,Petrol,341,362,44,Truck,Automatic,RWD,4 stars
Mitsubishi,Clio,2018, 2614428 ,Petrol,349,575,29.1,Coupe,Manual,RWD,3 stars
Hyundai,Outback,2017, 1616815 ,Electric,317,207,38.4,Truck,Manual,RWD,3 stars
Kia,A4,2014, 3253995 ,Diesel,424,582,36,Truck,Manual,AWD,3 stars
Ford,Accord,2013, 180226 ,Diesel,416,179,38.3,Coupe,CVT,RWD,4 stars
Hyundai,Sportage,2014, 7382776 ,Hybrid,172,369,25.2,SUV,CVT,AWD,5 stars
Porsche,XF,2019, 9921205 ,Hybrid,478,483,20.7,Hatchback,Automatic,FWD,3 stars
Volkswagen,Golf,2017, 5887939 ,Petrol,432,128,33.2,SUV,Manual,RWD,4 stars
Chevrolet,Outback,2016, 7770114 ,Petrol,536,553,34.9,Sedan,Automatic,RWD,3 stars
Nissan,Accord,2014, 561104 ,Hybrid,209,223,47.1,Coupe,Manual,RWD,4 stars
Porsche,Camaro,2018, 4493633 ,Diesel,443,430,46.9,Coupe,CVT,AWD,3 stars
Volkswagen,Accord,2021, 2865675 ,Hybrid,362,180,41.4,SUV,CVT,RWD,3 stars
Mercedes-Benz,Mustang,2010, 4912019 ,Electric,422,127,19.1,Truck,Manual,AWD,3 stars
Volkswagen,A4,2022, 5437112 ,Diesel,386,538,45.5,Convertible,Automatic,RWD,4 stars
BMW,Altima,2014, 6518716 ,Petrol,346,574,47.5,Truck,Manual,RWD,3 stars
Nissan,Clio,2013, 8770169 ,Hybrid,242,541,30.2,Hatchback,Automatic,RWD,3 stars
Subaru,Eclipse,2023, 988488 ,Hybrid,222,200,41.3,SUV,Manual,FWD,5 stars
Honda,Camaro,2014, 2247504 ,Electric,334,140,16.6,Convertible,Automatic,RWD,4 stars
Kia,911,2013, 6933004 ,Petrol,489,288,29.5,SUV,Manual,AWD,4 stars
Renault,Cherokee,2022, 7612351 ,Electric,412,231,19.4,Convertible,CVT,RWD,5 stars
Nissan,C-Class,2013, 1736582 ,Hybrid,578,403,19,Hatchback,Automatic,FWD,3 stars
Hyundai,Sportage,2012, 2938818 ,Diesel,281,303,47.7,Sedan,CVT,AWD,4 stars
Kia,Camaro,2014, 3670503 ,Hybrid,373,247,30.7,Hatchback,Automatic,FWD,3 stars
Mazda,Golf,2015, 7443831 ,Hybrid,324,492,46.6,Hatchback,Automatic,AWD,4 stars
Honda,Golf,2015, 9612835 ,Diesel,213,472,46.1,Sedan,Automatic,FWD,3 stars
Mazda,CX-5,2016, 296549 ,Electric,491,588,17.2,Convertible,Automatic,FWD,5 stars
Volkswagen,X5,2011, 3955419 ,Diesel,256,184,26,SUV,Automatic,RWD,4 stars
Honda,XF,2012, 3749416 ,Diesel,285,436,43.6,SUV,Manual,FWD,4 stars
Volkswagen,Sportage,2017, 181478 ,Diesel,373,278,42.9,Coupe,Manual,RWD,4 stars
Kia,Camaro,2014, 8491561 ,Petrol,211,232,22.9,Convertible,Manual,FWD,4 stars
Mercedes-Benz,XF,2023, 7913715 ,Petrol,590,535,26,Truck,CVT,FWD,4 stars
Chevrolet,Clio,2016, 568572 ,Hybrid,489,119,18.2,SUV,Automatic,FWD,5 stars
Volkswagen,Model 3,2013, 3290802 ,Hybrid,181,217,16.5,Truck,Manual,RWD,5 stars
Kia,CX-5,2020, 2890518 ,Petrol,494,468,35.3,SUV,Manual,AWD,4 stars
Toyota,Mustang,2017, 757467 ,Diesel,350,121,20,Truck,Manual,AWD,5 stars
Volvo,CX-5,2021, 2845262 ,Electric,341,290,36.1,Coupe,Manual,AWD,5 stars
Mazda,911,2021, 5840416 ,Electric,356,345,38.4,Truck,Manual,FWD,3 stars
Hyundai,Model 3,2017, 7726542 ,Hybrid,170,405,47,Coupe,Manual,AWD,3 stars
Volkswagen,Altima,2019, 4228964 ,Diesel,290,481,42.7,Sedan,Automatic,AWD,5 stars
Tesla,Altima,2021, 7029602 ,Petrol,445,180,24.2,Sedan,Automatic,AWD,5 stars
Subaru,CX-5,2016, 9626754 ,Hybrid,273,215,17.7,Convertible,Manual,FWD,5 stars
Chevrolet,911,2022, 1550905 ,Electric,213,523,31.5,Convertible,Automatic,RWD,4 stars
Volvo,XC90,2019, 2772694 ,Diesel,471,173,33.9,SUV,Manual,RWD,3 stars
Honda,C-Class,2015, 4477102 ,Hybrid,412,136,18.9,Coupe,CVT,FWD,5 stars
BMW,CX-5,2021, 6741611 ,Diesel,583,521,18.9,SUV,CVT,RWD,5 stars
Nissan,Model 3,2010, 2916925 ,Petrol,395,132,35.3,Truck,CVT,FWD,4 stars
Volkswagen,Golf,2016, 7760182 ,Electric,463,463,16.7,Truck,CVT,FWD,5 stars
Honda,Cherokee,2019, 4054251 ,Hybrid,289,338,18.3,Sedan,CVT,RWD,4 stars
Honda,Cherokee,2013, 4425663 ,Petrol,330,176,15.5,Sedan,Manual,RWD,5 stars
Hyundai,Model 3,2021, 4797764 ,Diesel,480,181,43.9,Convertible,Manual,RWD,5 stars
Mercedes-Benz,Sportage,2019, 5004509 ,Diesel,269,342,37.3,Truck,CVT,FWD,5 stars
Audi,Eclipse,2018, 5658075 ,Hybrid,144,532,44.5,Convertible,Manual,FWD,5 stars
Mitsubishi,Outback,2018, 6387278 ,Petrol,163,511,36.7,Sedan,Manual,RWD,3 stars
Hyundai,Altima,2019, 7950968 ,Hybrid,565,209,18.8,Hatchback,CVT,AWD,4 stars
Volvo,Model 3,2012, 6158543 ,Diesel,597,562,45.4,Truck,Manual,AWD,4 stars
Audi,CX-5,2015, 5548826 ,Hybrid,368,166,24.7,Coupe,Automatic,RWD,3 stars
Volvo,XC90,2018, 8253691 ,Electric,391,370,39.9,Convertible,CVT,AWD,5 stars
Chevrolet,XC90,2022, 4576998 ,Electric,346,410,33,Sedan,Manual,RWD,4 stars
Chevrolet,Model 3,2011, 2336071 ,Petrol,303,220,49.7,Coupe,Manual,RWD,3 stars
Mercedes-Benz,CX-5,2016, 1542005 ,Electric,377,358,22,SUV,Automatic,FWD,5 stars
Hyundai,Sportage,2014, 2602789 ,Electric,393,145,23.1,SUV,Manual,AWD,4 stars
Mercedes-Benz,Model 3,2018, 5942801 ,Diesel,570,588,39.2,Truck,Automatic,AWD,4 stars
Volvo,Cherokee,2022, 1973271 ,Diesel,538,565,48.7,Convertible,Automatic,RWD,3 stars
Volvo,C-Class,2010, 9478476 ,Diesel,108,389,34,Coupe,CVT,AWD,5 stars
Volkswagen,X5,2017, 8772758 ,Petrol,104,481,47.5,Hatchback,CVT,RWD,4 stars
Chevrolet,Elantra,2023, 8072223 ,Electric,338,225,32.5,Sedan,Manual,FWD,4 stars
Volkswagen,911,2013, 5052082 ,Electric,575,371,33.9,Sedan,Manual,RWD,4 stars
Renault,Mustang,2017, 6517002 ,Electric,383,172,26.6,SUV,Manual,FWD,5 stars
Ford,Clio,2011, 8831418 ,Electric,550,442,24.1,SUV,Manual,AWD,3 stars
Renault,Altima,2012, 4310655 ,Petrol,540,385,37.7,Sedan,Automatic,AWD,3 stars
Honda,Cherokee,2010, 4524342 ,Petrol,295,107,29.9,Hatchback,Automatic,AWD,5 stars
Mercedes-Benz,Sportage,2019, 8805565 ,Hybrid,154,131,16.3,SUV,CVT,AWD,4 stars
Chevrolet,C-Class,2016, 1902163 ,Petrol,320,262,19.8,Convertible,Automatic,RWD,5 stars
Nissan,A4,2011, 2714511 ,Electric,456,193,32.6,Hatchback,Manual,AWD,4 stars
Ford,C-Class,2018, 2136216 ,Diesel,292,536,28.1,Sedan,Manual,AWD,4 stars
Volkswagen,Clio,2022, 9644288 ,Electric,173,464,44.3,Truck,Manual,RWD,4 stars
Mercedes-Benz,Altima,2018, 894647 ,Hybrid,248,174,43.2,Coupe,Manual,FWD,3 stars
Toyota,X5,2016, 6806294 ,Petrol,526,132,44.2,Truck,CVT,RWD,3 stars
Volkswagen,Accord,2018, 3939845 ,Diesel,159,364,19.2,Truck,Automatic,FWD,4 stars
Volvo,Mustang,2023, 2501584 ,Diesel,400,426,40.3,Truck,CVT,FWD,5 stars
Honda,XF,2021, 978892 ,Hybrid,463,261,33.2,Truck,CVT,RWD,5 stars
Honda,Clio,2019, 601096 ,Petrol,350,289,31.2,Coupe,Automatic,AWD,5 stars
Mazda,XF,2018, 5567466 ,Hybrid,522,413,28.5,Coupe,CVT,RWD,5 stars
Renault,C-Class,2017, 9270478 ,Electric,132,199,44.4,Sedan,CVT,RWD,5 stars
Volvo,Model 3,2012, 5753304 ,Petrol,448,238,28.5,SUV,CVT,RWD,3 stars
Renault,911,2022, 453162 ,Electric,142,484,48.3,SUV,CVT,RWD,3 stars
Renault,Camry,2018, 323559 ,Petrol,495,288,49.6,Convertible,CVT,RWD,3 stars
Toyota,C-Class,2016, 538447 ,Petrol,349,595,45.7,SUV,CVT,FWD,4 stars
Kia,A4,2019, 7750529 ,Hybrid,225,103,18.9,Coupe,CVT,RWD,3 stars
Ford,A4,2015, 172676 ,Petrol,506,480,33.5,SUV,CVT,AWD,4 stars
Jeep,Outback,2021, 6435074 ,Petrol,493,237,44.5,Truck,Automatic,AWD,4 stars
Chevrolet,Elantra,2012, 5568764 ,Hybrid,504,436,29,Sedan,Manual,RWD,4 stars
Mazda,C-Class,2021, 4378764 ,Petrol,575,475,19.3,Sedan,Automatic,AWD,3 stars
Jaguar,Golf,2010, 2194765 ,Hybrid,531,430,20.7,SUV,Manual,AWD,5 stars
Porsche,Camry,2018, 4294821 ,Petrol,338,548,49.9,Convertible,Manual,AWD,4 stars
Volkswagen,X5,2021, 3576544 ,Diesel,125,543,29.7,Coupe,CVT,FWD,3 stars
Audi,X5,2021, 2085662 ,Electric,247,183,43.9,Convertible,Manual,RWD,4 stars
Jaguar,Accord,2020, 2817236 ,Petrol,371,123,48.8,Truck,CVT,FWD,4 stars
Audi,XC90,2023, 6043469 ,Electric,271,118,38,Sedan,Manual,FWD,3 stars
Mitsubishi,C-Class,2021, 4243843 ,Diesel,253,301,30.1,Coupe,Automatic,RWD,3 stars
Jaguar,X5,2013, 5382028 ,Electric,463,373,37.9,Truck,Manual,AWD,4 stars
Jeep,X5,2016, 5144412 ,Diesel,361,174,21.3,SUV,Manual,RWD,5 stars
Renault,Sportage,2010, 9280381 ,Electric,575,201,29.4,Convertible,Manual,RWD,5 stars
Mazda,Cherokee,2014, 5723728 ,Hybrid,555,206,32.7,Coupe,Automatic,RWD,5 stars
BMW,Outback,2015, 4206736 ,Hybrid,370,147,17.5,Truck,Automatic,RWD,3 stars
Mitsubishi,XC90,2018, 2353325 ,Diesel,522,401,40.7,Hatchback,Automatic,FWD,4 stars
Mazda,Golf,2016, 905325 ,Electric,478,424,43.5,Truck,CVT,AWD,4 stars
Nissan,Accord,2014, 8110397 ,Petrol,402,379,29.6,Hatchback,Automatic,AWD,4 stars
Honda,Elantra,2011, 2212887 ,Petrol,238,325,45.4,Sedan,Manual,AWD,3 stars
Kia,Altima,2016, 3915628 ,Electric,149,380,16.2,Sedan,Manual,RWD,5 stars
Volkswagen,XF,2015, 3680142 ,Hybrid,178,112,20.7,SUV,Manual,AWD,5 stars
Chevrolet,Camaro,2017, 4840644 ,Hybrid,344,576,32.2,Sedan,Automatic,RWD,3 stars
Honda,Accord,2022, 5990636 ,Hybrid,591,299,19.9,Coupe,CVT,RWD,3 stars
Honda,Altima,2013, 5872611 ,Electric,406,566,18.4,Coupe,Automatic,RWD,5 stars
Volkswagen,XC90,2019, 6306931 ,Diesel,455,160,31,Hatchback,Automatic,RWD,4 stars
Mercedes-Benz,XF,2015, 352934 ,Petrol,413,427,35.4,Hatchback,CVT,AWD,4 stars
Nissan,Camaro,2016, 6314078 ,Electric,474,133,17.8,Coupe,CVT,RWD,5 stars
Chevrolet,Outback,2016, 5057884 ,Diesel,474,341,32.4,Coupe,CVT,FWD,4 stars
Mitsubishi,Camaro,2018, 3562115 ,Petrol,100,351,15.3,Convertible,Manual,AWD,5 stars
Honda,Elantra,2017, 9547461 ,Petrol,561,309,30.1,Hatchback,Manual,FWD,3 stars
Jaguar,X5,2023, 3063383 ,Petrol,239,118,33.9,Convertible,Automatic,AWD,3 stars
Chevrolet,Outback,2020, 2879256 ,Diesel,499,392,29.3,Coupe,Automatic,AWD,3 stars
Porsche,Sportage,2010, 1625149 ,Electric,584,280,24.1,Truck,Manual,AWD,5 stars
Porsche,XF,2010, 250502 ,Hybrid,228,540,46.5,SUV,CVT,FWD,4 stars
Renault,911,2014, 3514103 ,Electric,420,131,38.2,SUV,CVT,AWD,5 stars
Volvo,Camaro,2018, 9320544 ,Petrol,582,504,45.5,Hatchback,CVT,RWD,3 stars
Tesla,Cherokee,2019, 8832309 ,Electric,191,350,24.7,Truck,Manual,RWD,3 stars
Nissan,Clio,2014, 5478995 ,Petrol,334,437,34.8,Convertible,Manual,AWD,3 stars
Tesla,Altima,2020, 3850574 ,Diesel,380,218,26.8,Hatchback,Manual,RWD,3 stars
Volkswagen,Clio,2017, 509866 ,Diesel,394,127,19.2,Coupe,CVT,RWD,4 stars
Volvo,Outback,2015, 6781642 ,Hybrid,164,473,28.4,Sedan,Automatic,AWD,5 stars
Renault,Mustang,2015, 2892658 ,Petrol,181,496,30.6,Convertible,CVT,AWD,4 stars
Subaru,Mustang,2020, 7759658 ,Diesel,515,267,16.3,Hatchback,Automatic,RWD,3 stars
Ford,Sportage,2015, 8032143 ,Electric,274,287,18,Convertible,Manual,FWD,5 stars
Mercedes-Benz,Clio,2021, 8115971 ,Diesel,573,124,29.7,SUV,Manual,AWD,5 stars
Tesla,A4,2018, 8323438 ,Diesel,542,592,27.9,SUV,CVT,RWD,5 stars
Hyundai,Model 3,2023, 4247032 ,Electric,322,338,32.1,SUV,Automatic,FWD,3 stars
Volvo,C-Class,2012, 7495163 ,Diesel,113,131,25.8,Convertible,CVT,FWD,5 stars
Mitsubishi,Camry,2021, 2515801 ,Hybrid,555,450,25.5,Sedan,Manual,FWD,4 stars
Mitsubishi,Camry,2013, 9159326 ,Petrol,117,424,40.3,Truck,Manual,RWD,5 stars
Renault,XC90,2010, 539104 ,Petrol,468,112,46.6,Sedan,CVT,AWD,3 stars
BMW,Model 3,2017, 8326887 ,Petrol,243,589,18,Truck,CVT,RWD,4 stars
BMW,C-Class,2021, 4625978 ,Diesel,259,342,37.9,Hatchback,Manual,RWD,3 stars
Audi,A4,2015, 9934417 ,Diesel,450,399,26.6,Sedan,Manual,AWD,4 stars
Porsche,XC90,2018, 2167461 ,Hybrid,105,519,16.1,Coupe,Automatic,AWD,4 stars
Mercedes-Benz,Camry,2018, 527192 ,Petrol,535,485,32.7,SUV,CVT,RWD,4 stars
Mazda,911,2018, 8901468 ,Electric,187,270,34.8,Truck,Automatic,RWD,5 stars
Mazda,C-Class,2022, 3909412 ,Petrol,146,530,45.5,Sedan,Automatic,AWD,3 stars
Porsche,Camaro,2013, 6105462 ,Hybrid,358,374,48.2,Truck,Automatic,AWD,5 stars
Mitsubishi,Elantra,2021, 3524302 ,Petrol,424,104,26.9,Sedan,Manual,FWD,3 stars
BMW,Outback,2011, 3481921 ,Petrol,310,591,17.9,Convertible,Automatic,FWD,4 stars
Hyundai,CX-5,2023, 4510793 ,Diesel,137,556,26.4,SUV,CVT,AWD,3 stars
Mercedes-Benz,Sportage,2013, 9231341 ,Hybrid,365,221,27,Coupe,Automatic,AWD,4 stars
Hyundai,C-Class,2015, 3748385 ,Petrol,143,595,42.5,Truck,Manual,FWD,3 stars
Chevrolet,Camry,2019, 2155182 ,Hybrid,505,559,39.2,Coupe,Manual,RWD,4 stars
Toyota,Altima,2012, 977902 ,Diesel,258,553,26.6,Hatchback,Automatic,FWD,5 stars
Tesla,Mustang,2012, 2660985 ,Hybrid,141,145,42,Sedan,CVT,FWD,5 stars
Hyundai,Golf,2011, 4769406 ,Diesel,104,487,45.2,Convertible,CVT,RWD,5 stars
Volvo,Eclipse,2021, 3373766 ,Petrol,240,220,33.7,Coupe,Automatic,RWD,5 stars
Renault,Camaro,2012, 1514178 ,Hybrid,539,132,17.9,Hatchback,Automatic,FWD,4 stars
Jaguar,Camry,2010, 5625699 ,Petrol,210,476,32.4,Coupe,CVT,FWD,4 stars
Mazda,911,2014, 3559261 ,Electric,285,336,26.3,Hatchback,Manual,AWD,3 stars
Jaguar,Eclipse,2023, 9533168 ,Diesel,259,218,43,Sedan,Manual,RWD,4 stars
Kia,Sportage,2012, 8949272 ,Electric,409,323,31.7,Sedan,CVT,RWD,5 stars
Ford,X5,2012, 9699687 ,Petrol,503,140,29.4,Convertible,CVT,RWD,3 stars
Honda,Altima,2018, 3183327 ,Diesel,545,140,25.7,SUV,Manual,RWD,3 stars
Toyota,Accord,2022, 6095882 ,Electric,107,462,44.5,Convertible,Manual,AWD,3 stars
Kia,Clio,2010, 9543294 ,Diesel,410,509,26.3,Truck,Manual,AWD,5 stars
BMW,A4,2012, 3896082 ,Petrol,192,240,23.4,SUV,CVT,AWD,4 stars
Toyota,A4,2018, 6227461 ,Petrol,418,369,27.2,Sedan,CVT,RWD,4 stars
Renault,Altima,2014, 833197 ,Electric,548,450,26.1,Coupe,Automatic,FWD,3 stars
Hyundai,Clio,2018, 4062911 ,Hybrid,281,537,42.7,Hatchback,Automatic,AWD,5 stars
Renault,Camaro,2012, 2454044 ,Hybrid,481,561,44.1,Sedan,Manual,AWD,3 stars
Nissan,Sportage,2018, 222763 ,Diesel,565,296,38.9,Hatchback,Manual,RWD,4 stars
BMW,Eclipse,2010, 751933 ,Electric,228,232,40.5,SUV,Manual,AWD,3 stars
Chevrolet,Elantra,2014, 7053229 ,Electric,189,243,15.1,Convertible,Manual,AWD,5 stars
Jeep,Accord,2014, 2155517 ,Electric,276,551,30.4,Coupe,Manual,RWD,4 stars
Chevrolet,CX-5,2015, 8543495 ,Hybrid,464,431,25.4,Coupe,CVT,RWD,5 stars
Hyundai,A4,2019, 8393383 ,Diesel,182,535,25.5,SUV,CVT,FWD,3 stars
Renault,A4,2019, 5638938 ,Electric,154,442,34.8,Truck,CVT,AWD,5 stars
Jeep,Camaro,2018, 1837737 ,Petrol,459,107,20.6,SUV,Manual,RWD,4 stars
Ford,911,2016, 6837825 ,Electric,405,331,36.5,Coupe,CVT,FWD,5 stars
BMW,Model 3,2018, 3384265 ,Diesel,595,184,31.8,Sedan,Manual,RWD,3 stars
Nissan,Cherokee,2023, 7971121 ,Electric,142,309,34.1,Hatchback,Automatic,RWD,5 stars
Hyundai,Camry,2015, 2229466 ,Diesel,465,223,39.6,Sedan,Manual,AWD,4 stars
Toyota,911,2010, 7163681 ,Hybrid,530,101,16.3,Truck,Manual,RWD,4 stars
Volkswagen,Outback,2020, 6211092 ,Electric,218,566,15.3,Coupe,Manual,FWD,3 stars
Renault,XF,2016, 8465962 ,Electric,456,389,44.1,Coupe,Manual,FWD,3 stars
Mazda,Cherokee,2011, 9060727 ,Hybrid,546,461,34.1,Convertible,CVT,AWD,5 stars
Porsche,XF,2023, 837016 ,Electric,355,564,23.1,SUV,CVT,FWD,4 stars
Honda,A4,2023, 1514295 ,Hybrid,136,576,45.8,Truck,Automatic,RWD,3 stars
Mazda,Camry,2015, 3021145 ,Petrol,543,360,32.1,Sedan,Automatic,AWD,3 stars
Mazda,Altima,2015, 3711625 ,Hybrid,380,257,40.5,Convertible,Manual,FWD,3 stars
Subaru,Camaro,2013, 5623801 ,Hybrid,330,180,38.6,Truck,Automatic,FWD,3 stars
Kia,XC90,2012, 8116083 ,Diesel,441,164,36.9,Sedan,Manual,RWD,4 stars
Jaguar,Elantra,2020, 6749095 ,Hybrid,425,137,15.7,Sedan,Manual,RWD,5 stars
Audi,CX-5,2018, 6015587 ,Hybrid,101,472,20.7,Truck,CVT,AWD,3 stars
Hyundai,Altima,2010, 4521745 ,Electric,186,118,37.5,Convertible,Manual,RWD,4 stars
Nissan,XC90,2017, 357282 ,Hybrid,360,251,38.9,SUV,Manual,RWD,3 stars
Mitsubishi,Camaro,2015, 3632057 ,Electric,130,106,47.9,Hatchback,Automatic,FWD,5 stars
Tesla,Golf,2020, 6619131 ,Petrol,446,305,49.6,Sedan,CVT,AWD,4 stars
Audi,Cherokee,2010, 6860348 ,Diesel,560,427,40.6,Truck,Automatic,RWD,3 stars
Jeep,Sportage,2021, 9235615 ,Hybrid,462,176,22.9,Truck,Manual,FWD,5 stars
Jeep,Mustang,2021, 7352542 ,Electric,250,198,43.1,Hatchback,Manual,FWD,5 stars
Tesla,Sportage,2013, 1588651 ,Diesel,283,515,43.3,Convertible,Automatic,RWD,5 stars
Porsche,Model 3,2017, 5077673 ,Electric,398,519,46.2,Sedan,Manual,AWD,5 stars
